naam,invalshoeken,objectnummer,beelden ontsluiten voor publiek?,inhoudelijke registratie koepel en deelnummers,waardering,fotocontrole CP,fotocontrole,beelden klaar,naam beeld(en),vervaardiger,toestemming auteursrecht,Attributie,publicatie op cogent (via europeana),publicatie op erfgoedinzicht,opmerkingen,collectiepresentatie?
Annelies,tegels,1980-0148,publiek,ok,,,ok,ok,1980-0148,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0149,niet-publiek,ok,,,ok,ok,1980-0149,onbekend*onbekend,ok,,ok 2024-11-29,nvt,,
Annelies,tegels,1980-0150,niet-publiek,ok,,,ok,ok,1980-0150$1;1980-0150$2,onbekend*onbekend,ok,,ok 2024-11-29,nvt,,
Annelies,tegels,1980-0152,publiek,ok,,,ok,ok,1980-0152,onbekend*onbekend,ok,,ok 2024-11-29,ok 2024-11-29,,
Annelies,tegels,1980-0153,publiek,ok,,,ok,ok,1980-0153,"Hagemann, Jacob (de oudere)*Hagemann, Jacob (de oudere)",ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0154,publiek,ok,,,ok,ok,1980-0154,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0155,publiek,ok,,,ok,ok,1980-0155,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0156,publiek,ok,,,ok,ok,1980-0156,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0157,niet-publiek,ok,,,ok,ok,1980-0157,onbekend*onbekend,ok,,ok 2024-11-29,nvt,,
Annelies,tegels,1980-0158,niet-publiek,ok,,,ok,ok,1980-0158,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0159,niet-publiek,ok,,,ok,ok,1980-0159,onbekend*onbekend,ok,,ok 2024-11-29,nvt,,
Annelies,tegels,1980-0160,publiek,ok,,,ok,ok,1980-0160;1980-0160$1,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0161,publiek,ok,,,ok,ok,1980-0161,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0162,publiek,ok,,,ok,ok,1980-0162,Fabrique de La Tronche-d'en-Haut*Fabrique de La Tronche-d'en-Haut,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0163,publiek,ok,,,ok,ok,1980-0163,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0164,publiek,ok,,,ok,ok,1980-0164,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0165,niet-publiek,ok,,,ok,ok,1980-0165,onbekend*onbekend,ok,,ok 2024-11-29,nvt,,
Annelies,tegels,1980-0166,niet-publiek,ok,,,ok,ok,1980-0166,onbekend*onbekend,ok,,ok 2024-11-29,nvt,,
Annelies,tegels,1980-0167,niet-publiek,ok,,,ok,ok,1980-0167,onbekend*onbekend,ok,,ok 2024-11-29,nvt,,
Annelies,tegels,1980-0168,publiek,ok,,,ok,ok,1980-0168,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0169,publiek,ok,,,ok,ok,1980-0169,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0170,publiek,ok,,,ok,ok,1980-0170,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0171,publiek,ok,,,ok,ok,1980-0171,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0172,publiek,ok,,,ok,ok,1980-0172,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0173,publiek,ok,,,ok,ok,1980-0173,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0174,publiek,ok,,,ok,ok,1980-0174,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0175,publiek,ok,,,ok,ok,1980-0175,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0176,publiek,ok,,,ok,ok,1980-0176,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0177,publiek,ok,,,ok,ok,1980-0177,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0178,publiek,ok,,,ok,ok,1980-0178,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0179,publiek,ok,,,ok,ok,1980-0179,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0180,publiek,ok,,,ok,ok,1980-0180,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0181,publiek,ok,,,ok,ok,1980-0181,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0182,publiek,ok,,,ok,ok,1980-0182,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0183,publiek,ok,,,ok,ok,1980-0183,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0184,publiek,ok,,,ok,ok,1980-0184,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0185,publiek,ok,,,(sticker 'geen foto') ; ok,ok,1980-0185$1,onbekend*onbekend,ok,,ok 2024-11-29,ok 2024-11-29,,
Annelies,tegels,1980-0186,publiek,ok,,,sticker 'geen foto'; nieuwe foto ; ok,ok,1980-0186$1;1980-0186$2,onbekend*onbekend,ok,,ok 2024-11-29,ok 2024-11-29,,
Annelies,tegels,1980-0187,publiek,ok,,,sticker 'geen foto'; nieuwe foto ; ok,ok,1980-0187$1;1980-0187$2,onbekend*onbekend,ok,,ok 2024-11-29,ok 2024-11-29,,
Annelies,tegels,1980-0188,publiek,ok,,,sticker 'geen foto'; nieuwe foto ; ok,ok,1980-0188$1;1980-0188$2,onbekend*onbekend,ok,,ok 2024-11-29,ok 2024-11-29,,
Annelies,tegels,1980-0190,publiek,ok,,,ok,ok,1980-0190,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0191,publiek,ok,,,ok,ok,1980-0191$1;1980-0191$2,"Delsaux, Willem*Delsaux, Willem",ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0192,publiek,ok,,,ok,ok,1980-0192$1;1980-0192$2,"Delsaux, Willem*Delsaux, Willem",ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0193,publiek,ok,,,ok,ok,1980-0193,"Hagemann, Jacob (de oudere)*Hagemann, Jacob (de oudere)",ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0194,publiek,ok,,,ok,ok,1980-0194$1;1980-0194$2,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0195,publiek,ok,,,ok,ok,1980-0195,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies/Sam,tegels,1980-0196,publiek,ok,,,ok,nummer,1980-0196$1,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,JA
Annelies,tegels,1980-0197,publiek,ok,,,ok,ok,1980-0197,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0198,publiek,ok,,,ok,ok,1980-0198$1;1980-0198$2,"Delsaux, Willem*Delsaux, Willem",ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0199,publiek,ok,,,ok,ok,1980-0199,"Delsaux, Willem*Delsaux, Willem",ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0200,publiek,ok,,,ok,ok,1980-0200$1;1980-0200$2,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0201,publiek,ok,,,ok,ok,1980-0201,onbekend*onbekend,ok,,ok 2024-11-29,ok 2024-11-29,,
Annelies,tegels,1980-0202,publiek,ok,,,ok,ok,1980-0202,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0203,publiek,ok,,,ok,ok,1980-0203,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0204,publiek,ok,,,ok,ok,1980-0204$1;1980-0204$2,"Delsaux, Willem*Delsaux, Willem",ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies/Sam,tegels,1980-0205,publiek,ok,,,ok,ok,1980-0205,"Delsaux, Willem*Delsaux, Willem",ok,,ok 2024-10-01,ok 2024-10-01,,JA
Annelies,tegels,1980-0206,niet-publiek,ok,,,ok,ok,1980-0206,onbekend*onbekend,ok,,ok 2024-11-29,nvt,,
Annelies,tegels,1980-0207,publiek,ok,,,ok,ok,1980-0207,onbekend*onbekend,ok,,ok 2024-11-29,ok 2024-11-29,,
Annelies,tegels,1980-0208,publiek,ok,,,ok,ok,1980-0208,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0209,publiek,ok,,,ok,ok,1980-0209,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0210,publiek,ok,,,ok,ok,1980-0210,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0211,publiek,ok,,,ok,ok,1980-0211,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0212,publiek,ok,,,ok,ok,1980-0212,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0213,publiek,ok,,,ok,ok,1980-0213,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0214,publiek,ok,,,ok,ok,1980-0214,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0215,publiek,ok,,,ok,ok,1980-0215,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0216,publiek,ok,,,ok,ok,1980-0216$1;1980-0216$2,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0217,publiek,ok,,,ok,ok,1980-0217,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0218,publiek,ok,,,ok,ok,1980-0218,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0219,publiek,ok,,,ok,ok,1980-0219,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0220,publiek,ok,,,ok,ok,1980-0220,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0221,publiek,ok,,,ok,ok,1980-0221,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0222,publiek,ok,,,ok,ok,1980-0222,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0223,publiek,ok,,,ok,ok,1980-0223,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0224,publiek,ok,,,ok,ok,1980-0224,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0225,publiek,ok,,,ok,ok,1980-0225,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0226,publiek,ok,,,ok,ok,1980-0226,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0227,publiek,ok,,,ok,ok,1980-0227,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0228,publiek,ok,,,ok,ok,1980-0228,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0233,publiek,ok,,,ok,ok,1980-0233$1;1980-0233$2,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0234,publiek,ok,,,ok,ok,1980-0234$1;1980-0234$2,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0235,publiek,ok,,,ok,ok,1980-0235$1;1980-0235$2,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0236,publiek,ok,,,ok,ok,1980-0236$1;1980-0236$2,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0242,publiek,ok,,,ok,ok,1980-0242$1;1980-0242$2,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0243,publiek,ok,,,ok,ok,1980-0243$1;1980-0243$2,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0244,publiek,ok,,,ok,ok,1980-0244$1;1980-0244$2,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0248,publiek,ok,,,ok,ok,1980-0248$1;1980-0248$2,onbekend*onbekend,ok,,ok 2024-11-29,ok 2024-11-29,,
Annelies,tegels,1980-0249,publiek,ok,,,ok,ok,1980-0249$1;1980-0249$2,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0250,publiek,ok,,,ok,ok,1980-0250$1;1980-0250$2,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0252,publiek,ok,,,ok,ok,1980-0252,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0254,publiek,ok,,,ok,ok,1980-0254,onbekend*onbekend,ok,,ok 2024-11-29,ok 2024-11-29,,
Annelies,tegels,1980-0255,publiek,ok,,,ok,ok,1980-0255$1;1980-0255$2,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0256,publiek,ok,,,ok,ok,1980-0256$1;1980-0256$2,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0257,publiek,ok,,,ok,ok,1980-0257$1;1980-0257$2,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0258,publiek,ok,,,ok,ok,1980-0258$1;1980-0258$2,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0259,publiek,ok,,,ok,ok,1980-0259$1;1980-0259$2,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0260,publiek,ok,,,ok,ok,1980-0260,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0261,publiek,ok,,,ok,ok,1980-0261$1;1980-0261$2,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0262,publiek,ok,,,ok,ok,1980-0262$1;1980-0262$2,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0263,publiek,ok,,,ok,ok,1980-0263$1;1980-0263$2,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0264_0-2,publiek,ok,,,ok,ok,1980-0264_0-2,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0264_1-2,niet-publiek,ok,,,ok,ok,1980-0264_1-2,onbekend*onbekend,ok,,ok 2024-10-01,nvt,,
Annelies,tegels,1980-0264_2-2,niet-publiek,ok,,,ok,ok,1980-0264_2-2,onbekend*onbekend,ok,,ok 2024-10-01,nvt,,
Annelies,tegels,1980-0265,publiek,ok,,,ok,ok,1980-0265$1;1980-0265$2,onbekend*onbekend,ok,,ok 2024-11-29,ok 2024-11-29,,
Annelies,tegels,1980-0266,publiek,ok,,,ok,ok,1980-0266$1;1980-0266$2,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0267,publiek,ok,,,ok,ok,1980-0267$1;1980-0267$2,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0268,publiek,ok,,,ok,ok,1980-0268$1;1980-0268$2,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0269,publiek,ok,,,ok,ok,1980-0269$1;1980-0269$2,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0270,publiek,ok,,,ok,ok,1980-0270$1;1980-0270$2,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0271,publiek,ok,,,ok,ok,1980-0271$1;1980-0271$2,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0272,publiek,ok,,,ok,ok,1980-0272$1;1980-0272$2,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0273,publiek,ok,,,ok,ok,1980-0273$1;1980-0273$2,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0275,publiek,ok,,,ok,ok,1980-0275$1;1980-0275$2,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0276,publiek,ok,,,ok,ok,1980-0276$1;1980-0276$2,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0277,publiek,ok,,,ok,ok,1980-0277$1;1980-0277$2,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0278,publiek,ok,,,ok,ok,1980-0278$1;1980-0278$2,"Delsaux, Willem*Delsaux, Willem",ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0279,publiek,ok,,,ok,ok,1980-0279$1;1980-0279$2,Rieff und Bauer*Rieff und Bauer,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0280,publiek,ok,,,ok,ok,1980-0280$1;1980-0280$2,Rieff und Bauer*Rieff und Bauer,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0281,publiek,ok,,,ok,ok,1980-0281,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0282,publiek,ok,,,ok,ok,1980-0282,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0283,publiek,ok,,,ok,ok,1980-0283$1;1980-0283$2,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0284,publiek,ok,,,ok,ok,1980-0284,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0285,publiek,ok,,,ok,ok,1980-0285,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0287,publiek,ok,,,ok,ok,1980-0287,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0288,publiek,ok,,,ok,ok,1980-0288,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0289,publiek,ok,,,ok,ok,1980-0289,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0291,publiek,ok,,,ok,ok,1980-0291,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0311,publiek,ok,,,ok,ok,1980-0311$1;1980-0311$2,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0312,publiek,ok,,,ok,ok,1980-0312$1;1980-0312$2,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0313,publiek,ok,,,ok,ok,1980-0313$1;1980-0313$2,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1980-0314,publiek,ok,,,ok,ok,1980-0314$1;1980-0314$2,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1987-1289,publiek,ok,,,ok,ok,1987-1289$1;1987-1289$2,Utzschneider & Cie*Utzschneider & Cie,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,1987-1349,publiek,ok,,,ok,ok,1987-1349$1;1987-1349$2,"Bodart, Lambert Eugen Florian*De Porceleyne Fles",ok,,ok 2025-01-30,ok 2025-01-30,,
Annelies,tegels,2002-0019,publiek,ok,,,ok,ok,2002-0019,"Harkink, Daniël*Rozenburg",ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,2002-0020,publiek,ok,,,ok,ok,2002-0020$1;2002-0020$2,"Heijtze, Johannes Cornelis*Rozenburg",ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,2005-0181_0-2,publiek,ok,,,ok,ok,2005-0181_0-2,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,2005-0181_1-2,niet-publiek,ok,,,ok,ok,2005-0181_1-2,onbekend*onbekend,ok,,ok 2024-10-01,nvt,,
Annelies,tegels,2005-0181_2-2,niet-publiek,ok,,,ok,ok,2005-0181_2-2,onbekend*onbekend,ok,,ok 2024-10-01,nvt,,
Annelies,tegels,2017-0067,publiek,ok,,,ok,ok,2017-0067,"Steyaert, Frank*Steyaert, Frank",ok,Frank Steyaert,ok 2025-09-02,ok 2025-09-02,,
Annelies,tegels,2017-0186,publiek,ok,,,ok,ok,2017-0186,"Van huffel, Albert*Van huffel, Albert",ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,3230,publiek,ok,,,ok,ok,3230,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,3231,niet-publiek,ok,,,ok,ok,3231,onbekend*onbekend,ok,,ok 2024-11-29,nvt,,
Annelies,tegels,3232,publiek,ok,,,ok,ok,3232,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,3233,publiek,ok,,,ok,ok,3233,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,3234,publiek,ok,,,ok,ok,3234,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,3235,publiek,ok,,,ok,ok,3235,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,3236,niet-publiek,ok,,,ok,ok,3236,onbekend*onbekend,ok,,ok 2024-11-29,nvt,,
Annelies,tegels,3237,niet-publiek,ok,,,ok,ok,3237,onbekend*onbekend,ok,,ok 2024-11-29,nvt,,
Annelies,tegels,3238,publiek,ok,,,ok,ok,3238,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,3239,publiek,ok,,,ok,ok,3239,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,3240,publiek,ok,,,ok,ok,3240,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,3241,publiek,ok,,,ok,ok,3241,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,3242,publiek,ok,,,ok,ok,3242,onbekend*onbekend,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,3558,publiek,ok,,,ok,ok,3558,Villeroy & Boch*Villeroy & Boch,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,3784,publiek,ok,,,ok,ok,3784,onbekend*onbekend,ok,,ok 2024-11-29,ok 2024-11-29,,
Annelies,tegels,3791,publiek,ok,,,ok,ok,3791,onbekend*Mouzin-Lecat & Cie,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,3792,publiek,ok,,,ok,ok,3792,Produits Céramiques de la Dyle*Produits Céramiques de la Dyle,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,3796,publiek,ok,,,ok,ok,3796,Gilliot & Cie*Gilliot & Cie,ok,,ok 2024-10-01,ok 2024-10-01,,
Annelies,tegels,2024-0054,publiek,ok,,,ok,ok,2024-0054,onbekend*onbekend,ok,,ok 2024-11-29,ok 2024-11-29,,
Annelies,tegels,2024-0055,publiek,ok,,,Te weinig pixels korte zijde ; ok,ok,2024-0055$1,Villeroy & Boch*Villeroy & Boch,ok,,ok 2024-11-29,ok 2024-11-29,,
Annelies,tegels,2024-0056,publiek,ok,,,te klein nieuwe foto ; ok,ok,2024-0056$1,onbekend*onbekend,ok,,ok 2024-11-29,ok 2024-11-29,,
Annelies,tegels,2024-0057,publiek,ok,,,ok,ok,2024-0057,onbekend*onbekend,ok,,ok 2024-11-29,ok 2024-11-29,,
Annelies,tegels,2024-0058,publiek,ok,,,ok,ok,2024-0058,onbekend*onbekend,ok,,ok 2024-11-29,ok 2024-11-29,,
Annelies,tegels,2024-0060,publiek,ok,,,ok,ok,2024-0060,onbekend*onbekend,ok,,ok 2024-11-29,ok 2024-11-29,,
Annelies/Sam,tegels,2024-0061,publiek,ok,,"nieuwe foto na restauratie, restauratie klaar",ok,nummer,2024-0061$1,onbekend*onbekend,ok,,ok 2024-11-29,ok 2024-11-29,,JA
Annelies,tegels,2024-0062,publiek,ok,,,ok,ok,2024-0062,onbekend*onbekend,ok,,ok 2024-11-29,ok 2024-11-29,,
Annelies,tegels,2024-0063,publiek,ok,,,ok,ok,2024-0063,onbekend*onbekend,ok,,ok 2024-11-29,ok 2024-11-29,,
Annelies,tegels,2024-0059,niet-publiek,ok,,,ok,ok,2024-0059,onbekend*onbekend,ok,,ok 2024-11-29,nvt,,
Annelies,tegels,2024-0064,publiek,ok,,,ok,ok,2024-0064,onbekend*onbekend,ok,,ok 2024-11-29,ok 2024-11-29,,
Annelies,tegels,3930,publiek,ok,,,ok,ok,3930$1,onbekend*onbekend,ok,,ok 2024-11-29,ok 2024-11-29,,
Annelies,tegels,2024-0065,niet-publiek,,,,ok,ok,2024-0065,Léon De Smet & Cie*Le Carreau de Canteleu,ok,,,,,
Annelies,tegels,2024-0066,publiek,ok,,,ok,ok,2024-0066,onbekend*onbekend,ok,,ok 2024-11-29,ok 2024-11-29,,
Annelies,tegels,2024-0067,publiek,ok,,,ok,ok,2024-0067,onbekend*onbekend,ok,,ok 2024-11-29,ok 2024-11-29,,
Annelies,tegels,2024-0068,publiek,ok,,,ok,ok,2024-0068,onbekend*onbekend,ok,,ok 2024-11-29,ok 2024-11-29,,
Annelies,tegels,2024-0069,publiek,ok,,,ok,ok,2024-0069,onbekend*onbekend,ok,,ok 2024-11-29,ok 2024-11-29,,
Annelies,tegels,2024-0070,publiek,ok,,,ok,ok,2024-0070,onbekend*onbekend,ok,,ok 2024-11-29,ok 2024-11-29,,
Annelies,tegels,2024-0071,publiek,ok,,,ok,ok,2024-0071,onbekend*onbekend,ok,,ok 2024-11-29,ok 2024-11-29,,
Annelies,tegels,2024-0072,publiek,ok,,,ok,ok,2024-0072,onbekend*onbekend,ok,,ok 2024-11-29,ok 2024-11-29,,
Annelies,tegels,2024-0073,publiek,ok,,,ok,ok,2024-0073,onbekend*onbekend,ok,,ok 2024-11-29,ok 2024-11-29,,
